Game_Number,Date,Away,Home,OU,Spread,IL,ML,Away_ML,Points,Win,Margin,Prediction,Correct?,Bet_Amount,Money_Lost_Won,Running_Profit,Confidence,Uncertainty,Odds
SUMMARY,Tested: 10/27/2023,,,,,,,,,,,,,Bet for All Game: $100,"Total Profit: $53,956.04",,,,
,,,,,,,,,,,,,,Total Bets: 745,Win Rate: 71.7%,,,,
405,2024-01-30,Indiana Pacers,Boston Celtics,248.5,0,0.7979999780654907,125,496,253.0,1,0.0,1,Yes,100,125.23999786376953,28696.33984375,0.7979999780654907,0.1,125.23999786376953
406,2024-01-31,Milwaukee Bucks,Portland Trail Blazers,238.0,0,0.7419999837875366,134,387,235.0,1,0.0,0,No,100,-100.0,28596.33984375,0.257999986410141,0.1,134.80999755859375
407,2024-01-31,Phoenix Suns,Brooklyn Nets,232.5,0,0.6190000176429749,161,262,256.0,0,0.0,0,Yes,100,161.50999450683594,28757.859375,0.38100001215934753,0.1,161.50999450683594
408,2024-01-31,Denver Nuggets,Oklahoma City Thunder,223.0,0,0.6819999814033508,146,314,205.0,1,0.0,1,Yes,100,146.69000244140625,28904.560546875,0.6819999814033508,0.1,146.69000244140625
409,2024-01-31,Dallas Mavericks,Minnesota Timberwolves,221.5,0,0.6809999942779541,146,313,208.0,1,0.0,1,Yes,100,146.94000244140625,29051.490234375,0.6809999942779541,0.1,146.94000244140625
410,2024-01-31,Detroit Pistons,Cleveland Cavaliers,231.0,0,0.843999981880188,118,640,249.0,1,0.0,1,Yes,100,118.48999786376953,29169.98046875,0.843999981880188,0.1,118.48999786376953
411,2024-01-31,LA Clippers,Washington Wizards,236.5,0,0.8399999737739563,119,623,234.0,0,0.0,0,Yes,100,119.08999633789062,29289.0703125,0.1599999964237213,0.1,119.08999633789062
412,2024-01-31,Orlando Magic,San Antonio Spurs,225.5,0,0.6039999723434448,165,252,206.0,0,0.0,0,Yes,100,165.5399932861328,29454.599609375,0.3959999978542328,0.1,165.5399932861328
413,2024-02-01,Philadelphia 76ers,Utah Jazz,243.5,0,0.6190000176429749,161,262,251.0,0,0.0,0,Yes,100,161.4600067138672,29616.060546875,0.38100001215934753,0.1,161.4600067138672
414,2024-02-01,Cleveland Cavaliers,Memphis Grizzlies,216.5,0,0.6990000009536743,143,332,209.0,0,0.0,0,Yes,100,143.08999633789062,29759.150390625,0.3009999990463257,0.1,143.08999633789062
415,2024-02-01,Indiana Pacers,New York Knicks,235.0,0,0.7080000042915344,141,342,214.0,1,0.0,1,Yes,100,141.25,29900.400390625,0.7080000042915344,0.1,141.25
416,2024-02-01,Los Angeles Lakers,Boston Celtics,238.5,0,0.796999990940094,125,492,219.0,0,0.0,1,No,100,-100.0,29800.400390625,0.796999990940094,0.1,125.47000122070312
417,2024-02-02,Portland Trail Blazers,Denver Nuggets,219.5,0,0.8600000143051147,116,713,228.0,1,0.0,1,Yes,100,116.30999755859375,29916.7109375,0.8600000143051147,0.1,116.30999755859375
418,2024-02-02,LA Clippers,Detroit Pistons,239.5,0,0.7630000114440918,131,421,261.0,0,0.0,0,Yes,100,131.1199951171875,30047.830078125,0.2370000034570694,0.1,131.1199951171875
419,2024-02-02,Miami Heat,Washington Wizards,226.5,0,0.6159999966621399,162,260,212.0,0,0.0,0,Yes,100,162.36000061035156,30210.189453125,0.3840000033378601,0.1,162.36000061035156
420,2024-02-02,Phoenix Suns,Atlanta Hawks,249.5,0,0.6679999828338623,149,301,249.0,1,0.0,0,No,100,-100.0,30110.189453125,0.3319999873638153,0.1,149.72000122070312
421,2024-02-02,Orlando Magic,Minnesota Timberwolves,213.0,0,0.734000027179718,136,375,214.0,0,0.0,1,No,100,-100.0,30010.189453125,0.734000027179718,0.1,136.30999755859375
422,2024-02-02,New Orleans Pelicans,San Antonio Spurs,235.0,0,0.6830000281333923,146,315,227.0,0,0.0,0,Yes,100,146.50999450683594,30156.69921875,0.31700000166893005,0.1,146.50999450683594
423,2024-02-02,Toronto Raptors,Houston Rockets,232.0,0,0.7279999852180481,137,368,241.0,1,0.0,1,Yes,100,137.30999755859375,30294.0,0.7279999852180481,0.1,137.30999755859375
424,2024-02-02,Golden State Warriors,Memphis Grizzlies,225.0,0,0.675000011920929,148,307,222.0,0,0.0,0,Yes,100,148.19000244140625,30442.189453125,0.32499998807907104,0.1,148.19000244140625
425,2024-02-02,Charlotte Hornets,Oklahoma City Thunder,224.5,0,0.7919999957084656,126,480,232.0,1,0.0,1,Yes,100,126.30000305175781,30568.5,0.7919999957084656,0.1,126.30000305175781
426,2024-02-03,Milwaukee Bucks,Dallas Mavericks,249.5,0,0.6690000295639038,149,302,246.0,0,0.0,0,Yes,100,149.41000366210938,30717.91015625,0.3310000002384186,0.1,149.41000366210938
427,2024-02-03,Cleveland Cavaliers,San Antonio Spurs,230.5,0,0.6600000262260437,151,294,218.0,0,0.0,0,Yes,100,151.50999450683594,30869.419921875,0.3400000035762787,0.1,151.50999450683594
428,2024-02-03,Los Angeles Lakers,New York Knicks,228.5,0,0.699999988079071,142,333,218.0,0,0.0,1,No,100,-100.0,30769.419921875,0.699999988079071,0.1,142.8699951171875
429,2024-02-03,Brooklyn Nets,Philadelphia 76ers,233.5,0,0.7129999995231628,140,348,257.0,0,0.0,1,No,100,-100.0,30669.419921875,0.7129999995231628,0.1,140.32000732421875
430,2024-02-04,Portland Trail Blazers,Denver Nuggets,220.5,0,0.8730000257492065,114,789,215.0,1,0.0,1,Yes,100,114.51000213623047,30783.9296875,0.8730000257492065,0.1,114.51000213623047
431,2024-02-04,Toronto Raptors,Oklahoma City Thunder,235.5,0,0.8220000267028809,121,560,262.0,1,0.0,1,Yes,100,121.69999694824219,30905.619140625,0.8220000267028809,0.1,121.69999694824219
432,2024-02-04,Houston Rockets,Minnesota Timberwolves,220.5,0,0.7289999723434448,137,368,201.0,1,0.0,1,Yes,100,137.22999572753906,31042.849609375,0.7289999723434448,0.1,137.22999572753906
433,2024-02-04,Orlando Magic,Detroit Pistons,230.5,0,0.6940000057220459,144,327,210.0,0,0.0,0,Yes,100,144.02000427246094,31186.880859375,0.3059999942779541,0.1,144.02000427246094
434,2024-02-04,Indiana Pacers,Charlotte Hornets,237.0,0,0.6330000162124634,157,272,214.0,0,0.0,0,Yes,100,157.88999938964844,31344.759765625,0.367000013589859,0.1,157.88999938964844
435,2024-02-04,Memphis Grizzlies,Boston Celtics,219.5,0,0.8820000290870667,113,848,222.0,1,0.0,1,Yes,100,113.36000061035156,31458.119140625,0.8820000290870667,0.1,113.36000061035156
436,2024-02-04,Phoenix Suns,Washington Wizards,240.0,0,0.7480000257492065,133,396,252.0,0,0.0,0,Yes,100,133.75,31591.869140625,0.25200000405311584,0.1,133.75
437,2024-02-04,LA Clippers,Miami Heat,223.5,0,0.6100000143051147,164,256,198.0,0,0.0,0,Yes,100,164.00999450683594,31755.880859375,0.38999998569488525,0.1,164.00999450683594
438,2024-02-05,Dallas Mavericks,Philadelphia 76ers,242.5,0,0.6179999709129333,161,261,220.0,0,0.0,1,No,100,-100.0,31655.880859375,0.6179999709129333,0.1,161.75999450683594
439,2024-02-05,Los Angeles Lakers,Charlotte Hornets,228.5,0,0.6460000276565552,154,282,242.0,0,0.0,0,Yes,100,154.83999633789062,31810.720703125,0.3540000021457672,0.1,154.83999633789062
440,2024-02-05,Sacramento Kings,Cleveland Cavaliers,235.0,0,0.6179999709129333,161,261,246.0,1,0.0,1,Yes,100,161.80999755859375,31972.529296875,0.6179999709129333,0.1,161.80999755859375
441,2024-02-05,LA Clippers,Atlanta Hawks,246.5,0,0.6959999799728394,143,328,293.0,0,0.0,0,Yes,100,143.7100067138672,32116.240234375,0.30399999022483826,0.1,143.7100067138672
442,2024-02-05,Toronto Raptors,New Orleans Pelicans,232.0,0,0.8140000104904175,122,537,238.0,1,0.0,1,Yes,100,122.83999633789062,32239.080078125,0.8140000104904175,0.1,122.83999633789062
443,2024-02-06,Oklahoma City Thunder,Utah Jazz,239.5,0,0.6489999890327454,154,284,241.0,1,0.0,0,No,100,-100.0,32139.080078125,0.35100001096725464,0.1,154.1300048828125
444,2024-02-06,Minnesota Timberwolves,Chicago Bulls,216.0,0,0.6029999852180481,165,251,252.0,1,0.0,0,No,100,-100.0,32039.080078125,0.3970000147819519,0.1,165.94000244140625
445,2024-02-06,Memphis Grizzlies,New York Knicks,212.5,0,0.7910000085830688,126,478,236.0,1,0.0,1,Yes,100,126.43000030517578,32165.509765625,0.7910000085830688,0.1,126.43000030517578
446,2024-02-07,Cleveland Cavaliers,Washington Wizards,234.5,0,0.718999981880188,139,355,220.0,0,0.0,0,Yes,100,139.05999755859375,32304.580078125,0.2809999883174896,0.1,139.05999755859375
447,2024-02-07,Atlanta Hawks,Boston Celtics,240.5,0,0.8370000123977661,119,612,242.0,1,0.0,1,Yes,100,119.51000213623047,32424.080078125,0.8370000123977661,0.1,119.51000213623047
448,2024-02-07,San Antonio Spurs,Miami Heat,228.0,0,0.777999997138977,128,449,220.0,1,0.0,1,Yes,100,128.61000061035156,32552.69921875,0.777999997138977,0.1,128.61000061035156
449,2024-02-07,Golden State Warriors,Philadelphia 76ers,235.5,0,0.6610000133514404,151,294,231.0,0,0.0,1,No,100,-100.0,32452.69921875,0.6610000133514404,0.1,151.3000030517578
450,2024-02-07,New Orleans Pelicans,LA Clippers,234.5,0,0.656000018119812,152,290,223.0,0,0.0,1,No,100,-100.0,32352.69921875,0.656000018119812,0.1,152.52000427246094
451,2024-02-07,Detroit Pistons,Sacramento Kings,239.0,0,0.7689999938011169,129,433,253.0,0,0.0,1,No,100,-100.0,32252.69921875,0.7689999938011169,0.1,129.97000122070312
452,2024-02-08,Utah Jazz,Phoenix Suns,238.5,0,0.640999972820282,156,278,244.0,1,0.0,1,Yes,100,156.08999633789062,32408.7890625,0.640999972820282,0.1,156.08999633789062
453,2024-02-08,Chicago Bulls,Memphis Grizzlies,216.5,0,0.7009999752044678,142,334,228.0,0,0.0,0,Yes,100,142.6300048828125,32551.419921875,0.29899999499320984,0.1,142.6300048828125
454,2024-02-08,Dallas Mavericks,New York Knicks,225.5,0,0.6480000019073486,154,284,230.0,0,0.0,1,No,100,-100.0,32451.419921875,0.6480000019073486,0.1,154.33999633789062
455,2024-02-08,San Antonio Spurs,Orlando Magic,224.5,0,0.8109999895095825,123,527,238.0,1,0.0,1,Yes,100,123.37999725341797,32574.80078125,0.8109999895095825,0.1,123.37999725341797
456,2024-02-09,Atlanta Hawks,Philadelphia 76ers,244.5,0,0.7889999747276306,126,473,248.0,0,0.0,1,No,100,-100.0,32474.80078125,0.7889999747276306,0.1,126.76000213623047
457,2024-02-09,Washington Wizards,Boston Celtics,236.5,0,0.890999972820282,112,921,262.0,1,0.0,1,Yes,100,112.18000030517578,32586.98046875,0.890999972820282,0.1,112.18000030517578
458,2024-02-09,Charlotte Hornets,Milwaukee Bucks,229.5,0,0.7490000128746033,133,397,204.0,1,0.0,1,Yes,100,133.57000732421875,32720.5390625,0.7490000128746033,0.1,133.57000732421875
459,2024-02-10,New Orleans Pelicans,Portland Trail Blazers,219.0,0,0.7459999918937683,134,393,177.0,0,0.0,0,Yes,100,134.07000732421875,32854.609375,0.2540000081062317,0.1,134.07000732421875
460,2024-02-10,Cleveland Cavaliers,Toronto Raptors,230.5,0,0.6480000019073486,154,284,214.0,0,0.0,0,Yes,100,154.3000030517578,33008.921875,0.35199999809265137,0.1,154.3000030517578
461,2024-02-10,Indiana Pacers,New York Knicks,237.5,0,0.7570000290870667,132,411,236.0,0,0.0,1,No,100,-100.0,32908.921875,0.7570000290870667,0.1,132.1300048828125
462,2024-02-10,Philadelphia 76ers,Washington Wizards,243.5,0,0.7080000042915344,141,342,232.0,0,0.0,0,Yes,100,141.22999572753906,33050.1484375,0.2919999957084656,0.1,141.22999572753906
463,2024-02-10,Oklahoma City Thunder,Dallas Mavericks,238.5,0,0.6330000162124634,158,272,257.0,1,0.0,0,No,100,-100.0,32950.1484375,0.367000013589859,0.1,158.02999877929688
464,2024-02-10,Chicago Bulls,Orlando Magic,218.0,0,0.6520000100135803,153,287,222.0,1,0.0,1,Yes,100,153.44000244140625,33103.58984375,0.6520000100135803,0.1,153.44000244140625
465,2024-02-10,San Antonio Spurs,Brooklyn Nets,232.0,0,0.6579999923706055,151,292,226.0,1,0.0,1,Yes,100,151.97000122070312,33255.5703125,0.6579999923706055,0.1,151.97000122070312
466,2024-02-10,Detroit Pistons,LA Clippers,233.5,0,0.8130000233650208,122,535,218.0,1,0.0,1,Yes,100,122.97000122070312,33378.5390625,0.8130000233650208,0.1,122.97000122070312
467,2024-02-11,Sacramento Kings,Oklahoma City Thunder,240.5,0,0.6460000276565552,154,282,240.0,1,0.0,1,Yes,100,154.69000244140625,33533.23046875,0.6460000276565552,0.1,154.69000244140625
468,2024-02-12,Denver Nuggets,Milwaukee Bucks,230.0,0,0.6470000147819519,154,282,207.0,1,0.0,1,Yes,100,154.6699981689453,33687.8984375,0.6470000147819519,0.1,154.6699981689453
469,2024-02-12,Washington Wizards,Dallas Mavericks,247.5,0,0.8339999914169312,119,603,216.0,1,0.0,1,Yes,100,119.87000274658203,33807.76171875,0.8339999914169312,0.1,119.87000274658203
470,2024-02-12,San Antonio Spurs,Toronto Raptors,235.5,0,0.6290000081062317,158,269,221.0,0,0.0,1,No,100,-100.0,33707.76171875,0.6290000081062317,0.1,158.9600067138672
471,2024-02-12,Indiana Pacers,Charlotte Hornets,239.5,0,0.6570000052452087,152,291,213.0,1,0.0,0,No,100,-100.0,33607.76171875,0.34299999475479126,0.1,152.14999389648438
472,2024-02-12,Philadelphia 76ers,Cleveland Cavaliers,228.5,0,0.6710000038146973,148,304,244.0,0,0.0,1,No,100,-100.0,33507.76171875,0.6710000038146973,0.1,148.97000122070312
473,2024-02-12,New Orleans Pelicans,Memphis Grizzlies,223.5,0,0.7789999842643738,128,451,183.0,0,0.0,0,Yes,100,128.44000244140625,33636.19921875,0.22100000083446503,0.1,128.44000244140625
474,2024-02-13,Minnesota Timberwolves,Portland Trail Blazers,213.5,0,0.7519999742507935,132,403,230.0,0,0.0,0,Yes,100,132.94000244140625,33769.140625,0.24799999594688416,0.1,132.94000244140625
475,2024-02-13,Detroit Pistons,Los Angeles Lakers,243.5,0,0.7730000019073486,129,439,236.0,1,0.0,1,Yes,100,129.4499969482422,33898.578125,0.7730000019073486,0.1,129.4499969482422
476,2024-02-13,Miami Heat,Milwaukee Bucks,224.0,0,0.6420000195503235,155,279,220.0,0,0.0,1,No,100,-100.0,33798.578125,0.6420000195503235,0.1,155.72999572753906
477,2024-02-13,Boston Celtics,Brooklyn Nets,227.0,0,0.6050000190734863,165,253,228.0,0,0.0,0,Yes,100,165.2100067138672,33963.7890625,0.39500001072883606,0.1,165.2100067138672
478,2024-02-14,Los Angeles Lakers,Utah Jazz,241.0,0,0.625,160,266,260.0,0,0.0,1,No,100,-100.0,33863.7890625,0.625,0.1,160.11000061035156
479,2024-02-14,Sacramento Kings,Denver Nuggets,229.0,0,0.6819999814033508,146,314,200.0,0,0.0,1,No,100,-100.0,33763.7890625,0.6819999814033508,0.1,146.5800018310547
480,2024-02-14,Detroit Pistons,Phoenix Suns,238.0,0,0.8840000033378601,113,865,216.0,1,0.0,1,Yes,100,113.06999969482422,33876.859375,0.8840000033378601,0.1,113.06999969482422
481,2024-02-14,San Antonio Spurs,Dallas Mavericks,242.5,0,0.7429999709129333,134,388,209.0,1,0.0,1,Yes,100,134.66000366210938,34011.53125,0.7429999709129333,0.1,134.66000366210938
482,2024-02-14,Washington Wizards,New Orleans Pelicans,231.5,0,0.8840000033378601,113,865,259.0,1,0.0,1,Yes,100,113.05999755859375,34124.58984375,0.8840000033378601,0.1,113.05999755859375
483,2024-02-14,Houston Rockets,Memphis Grizzlies,220.5,0,0.718999981880188,139,355,234.0,1,0.0,0,No,100,-100.0,34024.58984375,0.2809999883174896,0.1,139.05999755859375
484,2024-02-14,Brooklyn Nets,Boston Celtics,225.5,0,0.8519999980926514,117,677,222.0,1,0.0,1,Yes,100,117.31999969482422,34141.91015625,0.8519999980926514,0.1,117.31999969482422
485,2024-02-14,Atlanta Hawks,Charlotte Hornets,234.5,0,0.6330000162124634,157,272,221.0,1,0.0,0,No,100,-100.0,34041.91015625,0.367000013589859,0.1,157.91000366210938
486,2024-02-14,Miami Heat,Philadelphia 76ers,226.5,0,0.7749999761581421,129,444,213.0,0,0.0,1,No,100,-100.0,33941.91015625,0.7749999761581421,0.1,129.02999877929688
487,2024-02-14,Chicago Bulls,Cleveland Cavaliers,223.0,0,0.7620000243186951,131,420,213.0,1,0.0,1,Yes,100,131.22000122070312,34073.12890625,0.7620000243186951,0.1,131.22000122070312
488,2024-02-29,Miami Heat,Denver Nuggets,214.5,0,0.6589999794960022,151,293,200.0,1,0.0,1,Yes,100,151.7100067138672,34224.83984375,0.6589999794960022,0.1,151.7100067138672
489,2024-02-29,Washington Wizards,Los Angeles Lakers,243.5,0,0.7919999957084656,126,481,265.0,1,0.0,1,Yes,100,126.20999908447266,34351.05859375,0.7919999957084656,0.1,126.20999908447266
490,2024-02-29,Oklahoma City Thunder,San Antonio Spurs,238.5,0,0.7110000252723694,140,346,250.0,1,0.0,0,No,100,-100.0,34251.05859375,0.289000004529953,0.1,140.5800018310547
491,2024-02-29,Houston Rockets,Phoenix Suns,229.5,0,0.6850000023841858,145,317,215.0,1,0.0,1,Yes,100,145.97000122070312,34397.03125,0.6850000023841858,0.1,145.97000122070312
492,2024-02-29,Golden State Warriors,New York Knicks,223.0,0,0.6349999904632568,157,274,209.0,0,0.0,1,No,100,-100.0,34297.03125,0.6349999904632568,0.1,157.47000122070312
493,2024-02-29,Utah Jazz,Orlando Magic,226.0,0,0.746999979019165,133,395,222.0,1,0.0,1,Yes,100,133.86000061035156,34430.890625,0.746999979019165,0.1,133.86000061035156
494,2024-02-29,Milwaukee Bucks,Charlotte Hornets,219.0,0,0.765999972820282,130,426,210.0,0,0.0,0,Yes,100,130.58999633789062,34561.48046875,0.23399999737739563,0.1,130.58999633789062
495,2024-03-01,Cleveland Cavaliers,Detroit Pistons,218.5,0,0.6549999713897705,152,290,210.0,0,0.0,0,Yes,100,152.60000610351562,34714.08984375,0.3449999988079071,0.1,152.60000610351562
496,2024-03-01,Charlotte Hornets,Philadelphia 76ers,214.5,0,0.7950000166893005,125,486,235.0,1,0.0,1,Yes,100,125.8499984741211,34839.9296875,0.7950000166893005,0.1,125.8499984741211
497,2024-03-01,Dallas Mavericks,Boston Celtics,237.5,0,0.777999997138977,128,451,248.0,1,0.0,1,Yes,100,128.47000122070312,34968.3984375,0.777999997138977,0.1,128.47000122070312
498,2024-03-01,Indiana Pacers,New Orleans Pelicans,241.5,0,0.7210000157356262,138,357,231.0,1,0.0,1,Yes,100,138.75999450683594,35107.171875,0.7210000157356262,0.1,138.75999450683594
499,2024-03-01,Sacramento Kings,Minnesota Timberwolves,223.5,0,0.703000009059906,142,336,244.0,0,0.0,1,No,100,-100.0,35007.171875,0.703000009059906,0.1,142.27000427246094
500,2024-03-01,Washington Wizards,LA Clippers,239.5,0,0.875,114,796,255.0,1,0.0,1,Yes,100,114.3499984741211,35121.51953125,0.875,0.1,114.3499984741211
501,2024-03-02,Houston Rockets,Phoenix Suns,230.5,0,0.7210000157356262,138,358,227.0,0,0.0,1,No,100,-100.0,35021.51953125,0.7210000157356262,0.1,138.6199951171875
502,2024-03-02,Atlanta Hawks,Brooklyn Nets,218.5,0,0.6169999837875366,162,261,216.0,1,0.0,1,Yes,100,162.08999633789062,35183.609375,0.6169999837875366,0.1,162.08999633789062
503,2024-03-02,Utah Jazz,Miami Heat,223.5,0,0.7509999871253967,133,401,246.0,1,0.0,1,Yes,100,133.22000122070312,35316.828125,0.7509999871253967,0.1,133.22000122070312
504,2024-03-03,New York Knicks,Cleveland Cavaliers,208.5,0,0.7139999866485596,140,349,205.0,0,0.0,1,No,100,-100.0,35216.828125,0.7139999866485596,0.1,140.11000061035156
505,2024-03-03,Charlotte Hornets,Toronto Raptors,223.5,0,0.6079999804496765,164,255,217.0,1,0.0,1,Yes,100,164.44000244140625,35381.26171875,0.6079999804496765,0.1,164.44000244140625
506,2024-03-03,Golden State Warriors,Boston Celtics,231.0,0,0.718999981880188,139,355,228.0,1,0.0,1,Yes,100,139.17999267578125,35520.44140625,0.718999981880188,0.1,139.17999267578125
507,2024-03-03,Philadelphia 76ers,Dallas Mavericks,238.5,0,0.6159999966621399,162,260,236.0,0,0.0,0,Yes,100,162.27999877929688,35682.71875,0.3840000033378601,0.1,162.27999877929688
508,2024-03-03,Detroit Pistons,Orlando Magic,215.5,0,0.875,114,802,204.0,1,0.0,1,Yes,100,114.2300033569336,35796.94921875,0.875,0.1,114.2300033569336
509,2024-03-04,Memphis Grizzlies,Brooklyn Nets,206.0,0,0.6830000281333923,146,315,208.0,0,0.0,1,No,100,-100.0,35696.94921875,0.6830000281333923,0.1,146.4600067138672
510,2024-03-04,Portland Trail Blazers,Minnesota Timberwolves,210.5,0,0.8989999890327454,111,993,233.0,1,0.0,1,Yes,100,111.19000244140625,35808.140625,0.8989999890327454,0.1,111.19000244140625
511,2024-03-04,LA Clippers,Milwaukee Bucks,222.5,0,0.6919999718666077,144,325,219.0,1,0.0,1,Yes,100,144.39999389648438,35952.55078125,0.6919999718666077,0.1,144.39999389648438
512,2024-03-04,Washington Wizards,Utah Jazz,240.5,0,0.6510000228881836,153,286,242.0,1,0.0,1,Yes,100,153.7100067138672,36106.26171875,0.6510000228881836,0.1,153.7100067138672
513,2024-03-05,Phoenix Suns,Denver Nuggets,225.5,0,0.6110000014305115,163,256,224.0,0,0.0,1,No,100,-100.0,36006.26171875,0.6110000014305115,0.1,163.77999877929688
514,2024-03-05,Indiana Pacers,Dallas Mavericks,247.5,0,0.628000020980835,159,268,257.0,0,0.0,1,No,100,-100.0,35906.26171875,0.628000020980835,0.1,159.19000244140625
515,2024-03-05,San Antonio Spurs,Houston Rockets,226.5,0,0.7149999737739563,139,351,215.0,1,0.0,1,Yes,100,139.80999755859375,36046.0703125,0.7149999737739563,0.1,139.80999755859375
516,2024-03-05,Detroit Pistons,Miami Heat,217.0,0,0.8640000224113464,115,735,228.0,1,0.0,1,Yes,100,115.73999786376953,36161.80078125,0.8640000224113464,0.1,115.73999786376953
517,2024-03-05,New Orleans Pelicans,Toronto Raptors,230.5,0,0.6330000162124634,157,272,237.0,0,0.0,0,Yes,100,157.91000366210938,36319.71875,0.367000013589859,0.1,157.91000366210938
518,2024-03-05,Orlando Magic,Charlotte Hornets,208.0,0,0.6980000138282776,143,331,190.0,0,0.0,0,Yes,100,143.27999877929688,36463.0,0.3019999861717224,0.1,143.27999877929688
519,2024-03-05,Atlanta Hawks,New York Knicks,213.5,0,0.7549999952316284,132,408,216.0,0,0.0,1,No,100,-100.0,36363.0,0.7549999952316284,0.1,132.44000244140625
520,2024-03-06,Orlando Magic,Washington Wizards,222.5,0,0.6330000162124634,157,272,228.0,0,0.0,0,Yes,100,157.8800048828125,36520.87890625,0.367000013589859,0.1,157.8800048828125
521,2024-03-06,Memphis Grizzlies,Philadelphia 76ers,214.0,0,0.8080000281333923,123,520,224.0,0,0.0,1,No,100,-100.0,36420.87890625,0.8080000281333923,0.1,123.80000305175781
522,2024-03-06,LA Clippers,Houston Rockets,222.5,0,0.6499999761581421,153,285,238.0,0,0.0,0,Yes,100,153.82000732421875,36574.69921875,0.3499999940395355,0.1,153.82000732421875
523,2024-03-06,Oklahoma City Thunder,Portland Trail Blazers,224.5,0,0.7900000214576721,126,477,248.0,0,0.0,0,Yes,100,126.5199966430664,36701.21875,0.20999999344348907,0.1,126.5199966430664
524,2024-03-07,San Antonio Spurs,Sacramento Kings,234.5,0,0.7720000147819519,129,438,260.0,1,0.0,1,Yes,100,129.5800018310547,36830.80078125,0.7720000147819519,0.1,129.5800018310547
525,2024-03-07,Toronto Raptors,Phoenix Suns,236.0,0,0.7850000262260437,127,466,233.0,1,0.0,1,Yes,100,127.30999755859375,36958.109375,0.7850000262260437,0.1,127.30999755859375
526,2024-03-07,Minnesota Timberwolves,Indiana Pacers,227.5,0,0.6140000224113464,162,259,224.0,0,0.0,0,Yes,100,162.8800048828125,37121.0,0.38600000739097595,0.1,162.8800048828125
527,2024-03-08,Atlanta Hawks,Memphis Grizzlies,215.0,0,0.7289999723434448,137,369,191.0,0,0.0,0,Yes,100,137.13999938964844,37258.12890625,0.2709999978542328,0.1,137.13999938964844
528,2024-03-08,Miami Heat,Oklahoma City Thunder,226.0,0,0.8489999771118164,117,660,207.0,1,0.0,1,Yes,100,117.8499984741211,37375.98046875,0.8489999771118164,0.1,117.8499984741211
529,2024-03-08,Houston Rockets,Portland Trail Blazers,222.5,0,0.6840000152587891,146,316,230.0,0,0.0,0,Yes,100,146.2899932861328,37522.28125,0.3160000145435333,0.1,146.2899932861328
530,2024-03-08,Charlotte Hornets,Washington Wizards,223.5,0,0.6259999871253967,159,267,212.0,1,0.0,0,No,100,-100.0,37422.28125,0.37400001287460327,0.1,159.77000427246094
531,2024-03-08,Minnesota Timberwolves,Cleveland Cavaliers,206.5,0,0.6639999747276306,150,297,217.0,1,0.0,1,Yes,100,150.6300048828125,37572.8984375,0.6639999747276306,0.1,150.6300048828125
532,2024-03-09,Chicago Bulls,LA Clippers,219.5,0,0.7770000100135803,128,447,214.0,1,0.0,1,Yes,100,128.75,37701.66015625,0.7770000100135803,0.1,128.75
533,2024-03-09,Brooklyn Nets,Charlotte Hornets,207.5,0,0.621999979019165,160,264,209.0,1,0.0,0,No,100,-100.0,37601.66015625,0.3779999911785126,0.1,160.88999938964844
534,2024-03-09,Dallas Mavericks,Detroit Pistons,238.0,0,0.6579999923706055,152,292,266.0,0,0.0,0,Yes,100,152.0,37753.66015625,0.34200000762939453,0.1,152.0
535,2024-03-09,San Antonio Spurs,Golden State Warriors,225.5,0,0.7649999856948853,130,426,239.0,0,0.0,1,No,100,-100.0,37653.66015625,0.7649999856948853,0.1,130.6699981689453
536,2024-03-09,Utah Jazz,Denver Nuggets,227.0,0,0.7089999914169312,141,343,263.0,1,0.0,1,Yes,100,141.02000427246094,37794.6796875,0.7089999914169312,0.1,141.02000427246094
537,2024-03-09,Toronto Raptors,Portland Trail Blazers,228.5,0,0.6570000052452087,152,291,246.0,1,0.0,0,No,100,-100.0,37694.6796875,0.34299999475479126,0.1,152.24000549316406
538,2024-03-10,Memphis Grizzlies,Oklahoma City Thunder,219.5,0,0.8569999933242798,116,701,217.0,1,0.0,1,Yes,100,116.62999725341797,37811.30859375,0.8569999933242798,0.1,116.62999725341797
539,2024-03-10,Philadelphia 76ers,New York Knicks,211.5,0,0.6309999823570251,158,270,152.0,0,0.0,1,No,100,-100.0,37711.30859375,0.6309999823570251,0.1,158.49000549316406
540,2024-03-10,Washington Wizards,Miami Heat,226.5,0,0.8809999823570251,113,838,218.0,0,0.0,1,No,100,-100.0,37611.30859375,0.8809999823570251,0.1,113.54000091552734
541,2024-03-10,Brooklyn Nets,Cleveland Cavaliers,208.5,0,0.8690000176429749,115,764,221.0,0,0.0,1,No,100,-100.0,37511.30859375,0.8690000176429749,0.1,115.05000305175781
542,2024-03-10,Houston Rockets,Sacramento Kings,234.0,0,0.656000018119812,152,290,216.0,0,0.0,1,No,100,-100.0,37411.30859375,0.656000018119812,0.1,152.5500030517578
543,2024-03-10,Milwaukee Bucks,LA Clippers,221.0,0,0.6340000033378601,157,273,241.0,0,0.0,1,No,100,-100.0,37311.30859375,0.6340000033378601,0.1,157.60000610351562
544,2024-03-10,Indiana Pacers,Orlando Magic,222.5,0,0.7369999885559082,135,380,208.0,0,0.0,1,No,100,-100.0,37211.30859375,0.7369999885559082,0.1,135.6300048828125
