Game_Number,Date,Away,Home,OU,Spread,IL,ML,Away_ML,Points,Win,Margin,Prediction,Correct?,Bet_Amount,Money_Lost_Won,Running_Profit,Confidence,Uncertainty,Odds
SUMMARY,Tested: 10/27/2023,,,,,,,,,,,,,Bet for All Game: $100,"Total Profit: $36,573.97",,,,
,,,,,,,,,,,,,,Total Bets: 941,Win Rate: 61.6%,,,,
629,2024-02-14,Indiana Pacers,Toronto Raptors,246.5,0,0.699999988079071,142,333,252.0,0,0.0,1,No,100,-100.0,25244.880859375,0.699999988079071,0.1,142.89999389648438
630,2024-02-14,Brooklyn Nets,Boston Celtics,225.5,0,0.7789999842643738,128,452,222.0,1,0.0,1,Yes,100,128.39999389648438,25373.279296875,0.7789999842643738,0.1,128.39999389648438
631,2024-02-14,New York Knicks,Orlando Magic,211.5,0,0.6010000109672546,166,250,218.0,1,0.0,1,Yes,100,166.5,25539.76953125,0.6010000109672546,0.1,166.5
632,2024-02-14,Atlanta Hawks,Charlotte Hornets,234.5,0,0.8370000123977661,119,614,221.0,1,0.0,0,No,100,-100.0,25439.76953125,0.16300000250339508,0.1,119.44999694824219
633,2024-02-14,Miami Heat,Philadelphia 76ers,226.5,0,0.8450000286102295,118,646,213.0,0,0.0,1,No,100,-100.0,25339.76953125,0.8450000286102295,0.1,118.30000305175781
634,2024-02-14,Chicago Bulls,Cleveland Cavaliers,223.0,0,0.6690000295639038,149,301,213.0,1,0.0,1,Yes,100,149.5800018310547,25489.349609375,0.6690000295639038,0.1,149.5800018310547
635,2024-02-29,Miami Heat,Denver Nuggets,214.5,0,0.6399999856948853,156,278,200.0,1,0.0,1,Yes,100,156.1699981689453,25645.51953125,0.6399999856948853,0.1,156.1699981689453
636,2024-02-29,Washington Wizards,Los Angeles Lakers,243.5,0,0.9190000295639038,108,1227,265.0,1,0.0,1,Yes,100,108.87000274658203,25754.400390625,0.9190000295639038,0.1,108.87000274658203
637,2024-02-29,Oklahoma City Thunder,San Antonio Spurs,238.5,0,0.7450000047683716,134,391,250.0,1,0.0,0,No,100,-100.0,25654.400390625,0.2549999952316284,0.1,134.3000030517578
638,2024-02-29,Houston Rockets,Phoenix Suns,229.5,0,0.7070000171661377,141,341,215.0,1,0.0,1,Yes,100,141.35000610351562,25795.759765625,0.7070000171661377,0.1,141.35000610351562
639,2024-02-29,Golden State Warriors,New York Knicks,223.0,0,0.7720000147819519,129,438,209.0,0,0.0,0,Yes,100,129.52000427246094,25925.26953125,0.2280000001192093,0.1,129.52000427246094
640,2024-02-29,Utah Jazz,Orlando Magic,226.0,0,0.8939999938011169,111,947,222.0,1,0.0,1,Yes,100,111.80000305175781,26037.0703125,0.8939999938011169,0.1,111.80000305175781
641,2024-02-29,Milwaukee Bucks,Charlotte Hornets,219.0,0,0.9190000295639038,108,1232,210.0,0,0.0,0,Yes,100,108.83000183105469,26145.900390625,0.08100000023841858,0.1,108.83000183105469
642,2024-03-01,Charlotte Hornets,Philadelphia 76ers,214.5,0,0.7670000195503235,130,428,235.0,1,0.0,1,Yes,100,130.4199981689453,26276.3203125,0.7670000195503235,0.1,130.4199981689453
643,2024-03-01,Golden State Warriors,Toronto Raptors,235.5,0,0.6129999756813049,163,258,225.0,0,0.0,0,Yes,100,163.13999938964844,26439.44921875,0.3869999945163727,0.1,163.13999938964844
644,2024-03-01,Portland Trail Blazers,Memphis Grizzlies,211.5,0,0.9020000100135803,110,1016,214.0,0,0.0,0,Yes,100,110.91999816894531,26550.369140625,0.09799999743700027,0.1,110.91999816894531
645,2024-03-01,Indiana Pacers,New Orleans Pelicans,241.5,0,0.9380000233650208,106,1609,231.0,1,0.0,1,Yes,100,106.62000274658203,26656.990234375,0.9380000233650208,0.1,106.62000274658203
646,2024-03-01,Sacramento Kings,Minnesota Timberwolves,223.5,0,0.781000018119812,128,456,244.0,0,0.0,1,No,100,-100.0,26556.990234375,0.781000018119812,0.1,128.02000427246094
647,2024-03-01,Milwaukee Bucks,Chicago Bulls,222.0,0,0.8759999871253967,114,805,210.0,0,0.0,1,No,100,-100.0,26456.990234375,0.8759999871253967,0.1,114.16999816894531
648,2024-03-01,Washington Wizards,LA Clippers,239.5,0,0.9390000104904175,106,1641,255.0,1,0.0,1,Yes,100,106.48999786376953,26563.48046875,0.9390000104904175,0.1,106.48999786376953
649,2024-03-02,Portland Trail Blazers,Memphis Grizzlies,210.5,0,0.6859999895095825,145,318,207.0,0,0.0,0,Yes,100,145.82000732421875,26709.30078125,0.3140000104904175,0.1,145.82000732421875
650,2024-03-02,Atlanta Hawks,Brooklyn Nets,218.5,0,0.7490000128746033,133,398,216.0,1,0.0,1,Yes,100,133.4499969482422,26842.75,0.7490000128746033,0.1,133.4499969482422
651,2024-03-03,Indiana Pacers,San Antonio Spurs,238.5,0,0.7699999809265137,129,434,222.0,1,0.0,1,Yes,100,129.9199981689453,26972.669921875,0.7699999809265137,0.1,129.9199981689453
652,2024-03-03,New York Knicks,Cleveland Cavaliers,208.5,0,0.6119999885559082,163,258,205.0,0,0.0,1,No,100,-100.0,26872.669921875,0.6119999885559082,0.1,163.27000427246094
653,2024-03-03,Charlotte Hornets,Toronto Raptors,223.5,0,0.7210000157356262,138,358,217.0,1,0.0,1,Yes,100,138.72000122070312,27011.390625,0.7210000157356262,0.1,138.72000122070312
654,2024-03-03,LA Clippers,Minnesota Timberwolves,219.5,0,0.8149999976158142,122,540,177.0,0,0.0,0,Yes,100,122.72000122070312,27134.109375,0.1850000023841858,0.1,122.72000122070312
655,2024-03-03,Golden State Warriors,Boston Celtics,231.0,0,0.7910000085830688,126,478,228.0,1,0.0,1,Yes,100,126.41000366210938,27260.51953125,0.7910000085830688,0.1,126.41000366210938
656,2024-03-03,Philadelphia 76ers,Dallas Mavericks,238.5,0,0.9120000004768372,109,1136,236.0,0,0.0,0,Yes,100,109.6500015258789,27370.169921875,0.08799999952316284,0.1,109.6500015258789
657,2024-03-03,Detroit Pistons,Orlando Magic,215.5,0,0.9419999718666077,106,1730,204.0,1,0.0,1,Yes,100,106.12999725341797,27476.30078125,0.9419999718666077,0.1,106.12999725341797
658,2024-03-04,Memphis Grizzlies,Brooklyn Nets,206.0,0,0.9789999723434448,102,4764,208.0,0,0.0,1,No,100,-100.0,27376.30078125,0.9789999723434448,0.1,102.13999938964844
659,2024-03-04,Portland Trail Blazers,Minnesota Timberwolves,210.5,0,0.9599999785423279,104,2526,233.0,1,0.0,1,Yes,100,104.12000274658203,27480.419921875,0.9599999785423279,0.1,104.12000274658203
660,2024-03-04,Washington Wizards,Utah Jazz,240.5,0,0.9279999732971191,107,1389,242.0,1,0.0,1,Yes,100,107.75,27588.1796875,0.9279999732971191,0.1,107.75
661,2024-03-04,Chicago Bulls,Sacramento Kings,232.5,0,0.7419999837875366,134,387,222.0,0,0.0,0,Yes,100,134.8300018310547,27723.009765625,0.257999986410141,0.1,134.8300018310547
662,2024-03-04,Oklahoma City Thunder,Los Angeles Lakers,241.5,0,0.8669999837875366,115,752,220.0,1,0.0,1,Yes,100,115.31999969482422,27838.330078125,0.8669999837875366,0.1,115.31999969482422
663,2024-03-05,Phoenix Suns,Denver Nuggets,225.5,0,0.671999990940094,148,304,224.0,0,0.0,0,Yes,100,148.86000061035156,27987.1796875,0.328000009059906,0.1,148.86000061035156
664,2024-03-05,Indiana Pacers,Dallas Mavericks,247.5,0,0.6949999928474426,143,327,257.0,0,0.0,1,No,100,-100.0,27887.1796875,0.6949999928474426,0.1,143.89999389648438
665,2024-03-05,San Antonio Spurs,Houston Rockets,226.5,0,0.6010000109672546,166,250,215.0,1,0.0,0,No,100,-100.0,27787.1796875,0.39899998903274536,0.1,166.3800048828125
666,2024-03-05,Detroit Pistons,Miami Heat,217.0,0,0.8650000095367432,115,741,228.0,1,0.0,1,Yes,100,115.58999633789062,27902.779296875,0.8650000095367432,0.1,115.58999633789062
667,2024-03-05,Boston Celtics,Cleveland Cavaliers,215.5,0,0.8799999952316284,113,835,209.0,1,0.0,1,Yes,100,113.58999633789062,28016.359375,0.8799999952316284,0.1,113.58999633789062
668,2024-03-05,Orlando Magic,Charlotte Hornets,208.0,0,0.9610000252723694,104,2552,190.0,0,0.0,0,Yes,100,104.08000183105469,28120.439453125,0.039000000804662704,0.1,104.08000183105469
669,2024-03-05,Atlanta Hawks,New York Knicks,213.5,0,0.6980000138282776,143,331,216.0,0,0.0,0,Yes,100,143.17999267578125,28263.619140625,0.3019999861717224,0.1,143.17999267578125
670,2024-03-06,Orlando Magic,Washington Wizards,222.5,0,0.6470000147819519,154,283,228.0,0,0.0,0,Yes,100,154.47000122070312,28418.099609375,0.3529999852180481,0.1,154.47000122070312
671,2024-03-06,Cleveland Cavaliers,Atlanta Hawks,217.5,0,0.7680000066757202,130,431,213.0,1,0.0,0,No,100,-100.0,28318.099609375,0.23199999332427979,0.1,130.1300048828125
672,2024-03-06,Memphis Grizzlies,Philadelphia 76ers,214.0,0,0.9589999914169312,104,2419,224.0,0,0.0,1,No,100,-100.0,28218.099609375,0.9589999914169312,0.1,104.30999755859375
673,2024-03-06,LA Clippers,Houston Rockets,222.5,0,0.9049999713897705,110,1055,238.0,0,0.0,0,Yes,100,110.47000122070312,28328.560546875,0.0949999988079071,0.1,110.47000122070312
674,2024-03-06,Chicago Bulls,Utah Jazz,224.0,0,0.6930000185966492,144,325,236.0,0,0.0,0,Yes,100,144.3300018310547,28472.900390625,0.3070000112056732,0.1,144.3300018310547
675,2024-03-06,Oklahoma City Thunder,Portland Trail Blazers,224.5,0,0.9909999966621399,100,11246,248.0,0,0.0,0,Yes,100,100.9000015258789,28573.7890625,0.008999999612569809,0.1,100.9000015258789
676,2024-03-06,Milwaukee Bucks,Golden State Warriors,230.0,0,0.6290000081062317,159,269,215.0,1,0.0,0,No,100,-100.0,28473.7890625,0.3709999918937683,0.1,159.0500030517578
677,2024-03-07,Chicago Bulls,Golden State Warriors,223.5,0,0.7450000047683716,134,391,247.0,0,0.0,0,Yes,100,134.27999877929688,28608.0703125,0.2549999952316284,0.1,134.27999877929688
678,2024-03-07,San Antonio Spurs,Sacramento Kings,234.5,0,0.7379999756813049,135,381,260.0,1,0.0,0,No,100,-100.0,28508.0703125,0.2619999945163727,0.1,135.47999572753906
679,2024-03-07,Toronto Raptors,Phoenix Suns,236.0,0,0.7160000205039978,139,352,233.0,1,0.0,1,Yes,100,139.6300048828125,28647.69921875,0.7160000205039978,0.1,139.6300048828125
680,2024-03-07,Boston Celtics,Denver Nuggets,223.5,0,0.8820000290870667,113,850,224.0,1,0.0,1,Yes,100,113.33000183105469,28761.029296875,0.8820000290870667,0.1,113.33000183105469
681,2024-03-07,Minnesota Timberwolves,Indiana Pacers,227.5,0,0.8690000176429749,115,761,224.0,0,0.0,0,Yes,100,115.12000274658203,28876.150390625,0.13099999725818634,0.1,115.12000274658203
682,2024-03-07,Brooklyn Nets,Detroit Pistons,216.0,0,0.7839999794960022,127,462,230.0,1,0.0,0,No,100,-100.0,28776.150390625,0.2160000056028366,0.1,127.61000061035156
683,2024-03-07,Miami Heat,Dallas Mavericks,232.5,0,0.9539999961853027,104,2189,222.0,1,0.0,0,No,100,-100.0,28676.150390625,0.04600000008940697,0.1,104.79000091552734
684,2024-03-08,Atlanta Hawks,Memphis Grizzlies,215.0,0,0.9330000281333923,107,1501,191.0,0,0.0,0,Yes,100,107.13999938964844,28783.2890625,0.06700000166893005,0.1,107.13999938964844
685,2024-03-08,Miami Heat,Oklahoma City Thunder,226.0,0,0.6230000257492065,160,265,207.0,1,0.0,1,Yes,100,160.5,28943.7890625,0.6230000257492065,0.1,160.5
686,2024-03-08,Houston Rockets,Portland Trail Blazers,222.5,0,0.875,114,802,230.0,0,0.0,0,Yes,100,114.2300033569336,29058.01953125,0.125,0.1,114.2300033569336
687,2024-03-08,New Orleans Pelicans,Philadelphia 76ers,221.0,0,0.6510000228881836,153,286,198.0,0,0.0,0,Yes,100,153.5800018310547,29211.599609375,0.3490000069141388,0.1,153.5800018310547
688,2024-03-09,Chicago Bulls,LA Clippers,219.5,0,0.7680000066757202,130,430,214.0,1,0.0,1,Yes,100,130.25,29341.859375,0.7680000066757202,0.1,130.25
689,2024-03-09,Dallas Mavericks,Detroit Pistons,238.0,0,0.7379999756813049,135,381,266.0,0,0.0,0,Yes,100,135.55999755859375,29477.419921875,0.2619999945163727,0.1,135.55999755859375
690,2024-03-09,Boston Celtics,Phoenix Suns,226.5,0,0.8180000185966492,122,548,224.0,0,0.0,1,No,100,-100.0,29377.419921875,0.8180000185966492,0.1,122.27999877929688
691,2024-03-09,Utah Jazz,Denver Nuggets,227.0,0,0.7210000157356262,138,358,263.0,1,0.0,1,Yes,100,138.67999267578125,29516.08984375,0.7210000157356262,0.1,138.67999267578125
692,2024-03-09,Toronto Raptors,Portland Trail Blazers,228.5,0,0.9330000281333923,107,1497,246.0,1,0.0,0,No,100,-100.0,29416.08984375,0.06700000166893005,0.1,107.1500015258789
693,2024-03-10,Memphis Grizzlies,Oklahoma City Thunder,219.5,0,0.984000027179718,101,6358,217.0,1,0.0,1,Yes,100,101.5999984741211,29517.689453125,0.984000027179718,0.1,101.5999984741211
694,2024-03-10,Philadelphia 76ers,New York Knicks,211.5,0,0.652999997138977,153,288,152.0,0,0.0,0,Yes,100,153.1199951171875,29670.810546875,0.34700000286102295,0.1,153.1199951171875
695,2024-03-10,Minnesota Timberwolves,Los Angeles Lakers,226.0,0,0.8569999933242798,116,699,229.0,1,0.0,1,Yes,100,116.68000030517578,29787.490234375,0.8569999933242798,0.1,116.68000030517578
696,2024-03-10,Washington Wizards,Miami Heat,226.5,0,0.7760000228881836,128,445,218.0,0,0.0,1,No,100,-100.0,29687.490234375,0.7760000228881836,0.1,128.92999267578125
697,2024-03-10,Brooklyn Nets,Cleveland Cavaliers,208.5,0,0.7960000038146973,125,489,221.0,0,0.0,1,No,100,-100.0,29587.490234375,0.7960000038146973,0.1,125.69999694824219
698,2024-03-10,Milwaukee Bucks,LA Clippers,221.0,0,0.8939999938011169,111,947,241.0,0,0.0,1,No,100,-100.0,29487.490234375,0.8939999938011169,0.1,111.80000305175781
699,2024-03-10,Indiana Pacers,Orlando Magic,222.5,0,0.9509999752044678,105,2030,208.0,0,0.0,1,No,100,-100.0,29387.490234375,0.9509999752044678,0.1,105.18000030517578
700,2024-03-11,Dallas Mavericks,Chicago Bulls,233.0,0,0.753000020980835,132,404,219.0,0,0.0,0,Yes,100,132.85000610351562,29520.33984375,0.24699999392032623,0.1,132.85000610351562
701,2024-03-11,Toronto Raptors,Denver Nuggets,233.0,0,0.902999997138977,110,1028,244.0,1,0.0,1,Yes,100,110.7699966430664,29631.099609375,0.902999997138977,0.1,110.7699966430664
702,2024-03-11,Boston Celtics,Portland Trail Blazers,223.5,0,0.8600000143051147,116,712,220.0,0,0.0,0,Yes,100,116.33000183105469,29747.439453125,0.14000000059604645,0.1,116.33000183105469
703,2024-03-12,Milwaukee Bucks,Sacramento Kings,235.5,0,0.949999988079071,105,2002,223.0,1,0.0,0,No,100,-100.0,29647.439453125,0.05000000074505806,0.1,105.26000213623047
704,2024-03-12,Minnesota Timberwolves,LA Clippers,213.5,0,0.9509999752044678,105,2048,218.0,0,0.0,1,No,100,-100.0,29547.439453125,0.9509999752044678,0.1,105.12999725341797
705,2024-03-12,Boston Celtics,Utah Jazz,230.0,0,0.8529999852180481,117,682,230.0,0,0.0,1,No,100,-100.0,29447.439453125,0.8529999852180481,0.1,117.16999816894531
706,2024-03-12,Indiana Pacers,Oklahoma City Thunder,240.5,0,0.7310000061988831,136,371,232.0,0,0.0,1,No,100,-100.0,29347.439453125,0.7310000061988831,0.1,136.8300018310547
707,2024-03-12,Washington Wizards,Memphis Grizzlies,223.0,0,0.7739999890327454,129,443,206.0,1,0.0,0,No,100,-100.0,29247.439453125,0.22599999606609344,0.1,129.13999938964844
708,2024-03-12,Philadelphia 76ers,New York Knicks,207.5,0,0.7279999852180481,137,368,185.0,1,0.0,0,No,100,-100.0,29147.439453125,0.2720000147819519,0.1,137.2899932861328
709,2024-03-12,Houston Rockets,San Antonio Spurs,221.0,0,0.8050000071525574,124,512,204.0,0,0.0,0,Yes,100,124.20999908447266,29271.650390625,0.19499999284744263,0.1,124.20999908447266
710,2024-03-13,Golden State Warriors,Dallas Mavericks,233.0,0,0.6150000095367432,162,260,208.0,1,0.0,0,No,100,-100.0,29171.650390625,0.38499999046325684,0.1,162.47999572753906
711,2024-03-13,Los Angeles Lakers,Sacramento Kings,237.5,0,0.7279999852180481,137,367,227.0,1,0.0,0,No,100,-100.0,29071.650390625,0.2720000147819519,0.1,137.42999267578125
712,2024-03-13,Atlanta Hawks,Portland Trail Blazers,215.5,0,0.9049999713897705,110,1057,208.0,1,0.0,0,No,100,-100.0,28971.650390625,0.0949999988079071,0.1,110.44999694824219
713,2024-03-13,Charlotte Hornets,Memphis Grizzlies,201.5,0,0.6790000200271606,147,311,208.0,0,0.0,0,Yes,100,147.3300018310547,29118.98046875,0.32100000977516174,0.1,147.3300018310547
714,2024-03-13,Brooklyn Nets,Orlando Magic,202.5,0,0.6359999775886536,157,274,220.0,1,0.0,1,Yes,100,157.24000549316406,29276.220703125,0.6359999775886536,0.1,157.24000549316406
715,2024-03-13,Cleveland Cavaliers,New Orleans Pelicans,218.0,0,0.859000027179718,116,708,211.0,0,0.0,1,No,100,-100.0,29176.220703125,0.859000027179718,0.1,116.44000244140625
716,2024-03-14,Phoenix Suns,Boston Celtics,227.0,0,0.7429999709129333,134,389,239.0,1,0.0,1,Yes,100,134.50999450683594,29310.73046875,0.7429999709129333,0.1,134.50999450683594
717,2024-03-14,LA Clippers,Chicago Bulls,214.5,0,0.6069999933242798,164,254,237.0,0,0.0,0,Yes,100,164.8800048828125,29475.609375,0.3930000066757202,0.1,164.8800048828125
718,2024-03-14,Philadelphia 76ers,Milwaukee Bucks,219.0,0,0.6869999766349792,145,318,219.0,1,0.0,1,Yes,100,145.66000366210938,29621.279296875,0.6869999766349792,0.1,145.66000366210938
719,2024-03-14,Washington Wizards,Houston Rockets,230.5,0,0.8640000224113464,115,732,254.0,1,0.0,1,Yes,100,115.80000305175781,29737.080078125,0.8640000224113464,0.1,115.80000305175781
720,2024-03-14,New York Knicks,Portland Trail Blazers,205.5,0,0.9520000219345093,105,2078,198.0,0,0.0,0,Yes,100,105.05000305175781,29842.130859375,0.04800000041723251,0.1,105.05000305175781
721,2024-03-14,Dallas Mavericks,Oklahoma City Thunder,233.5,0,0.7620000243186951,131,420,245.0,1,0.0,0,No,100,-100.0,29742.130859375,0.23800000548362732,0.1,131.1699981689453
722,2024-03-15,Atlanta Hawks,Utah Jazz,223.5,0,0.7009999752044678,142,333,246.0,1,0.0,1,Yes,100,142.75,29884.880859375,0.7009999752044678,0.1,142.75
723,2024-03-15,LA Clippers,New Orleans Pelicans,218.5,0,0.8450000286102295,118,643,216.0,1,0.0,1,Yes,100,118.4000015258789,30003.279296875,0.8450000286102295,0.1,118.4000015258789
724,2024-03-15,Phoenix Suns,Charlotte Hornets,220.5,0,0.8529999852180481,117,680,203.0,0,0.0,0,Yes,100,117.23999786376953,30120.51953125,0.1469999998807907,0.1,117.23999786376953
725,2024-03-15,Miami Heat,Detroit Pistons,216.5,0,0.6639999747276306,150,297,203.0,0,0.0,0,Yes,100,150.5800018310547,30271.099609375,0.335999995470047,0.1,150.5800018310547
726,2024-03-15,Orlando Magic,Toronto Raptors,222.5,0,0.6539999842643738,152,288,216.0,0,0.0,0,Yes,100,152.9499969482422,30424.05078125,0.34599998593330383,0.1,152.9499969482422
727,2024-03-16,New York Knicks,Sacramento Kings,216.5,0,0.9480000138282776,105,1918,189.0,0,0.0,0,Yes,100,105.5,30529.55078125,0.052000001072883606,0.1,105.5
728,2024-03-16,Golden State Warriors,Los Angeles Lakers,233.5,0,0.6819999814033508,146,314,249.0,0,0.0,1,No,100,-100.0,30429.55078125,0.6819999814033508,0.1,146.7100067138672
729,2024-03-16,Washington Wizards,Chicago Bulls,223.5,0,0.8240000009536743,121,569,225.0,1,0.0,1,Yes,100,121.30000305175781,30550.849609375,0.8240000009536743,0.1,121.30000305175781
730,2024-03-16,Portland Trail Blazers,New Orleans Pelicans,215.5,0,0.9449999928474426,105,1825,233.0,1,0.0,1,Yes,100,105.79000091552734,30656.650390625,0.9449999928474426,0.1,105.79000091552734
731,2024-03-16,Charlotte Hornets,Philadelphia 76ers,209.0,0,0.8840000033378601,113,860,207.0,1,0.0,1,Yes,100,113.1500015258789,30769.80078125,0.8840000033378601,0.1,113.1500015258789
732,2024-03-16,Brooklyn Nets,Indiana Pacers,229.5,0,0.6349999904632568,157,274,221.0,1,0.0,0,No,100,-100.0,30669.80078125,0.36500000953674316,0.1,157.3800048828125
733,2024-03-16,Cleveland Cavaliers,Houston Rockets,216.0,0,0.8259999752044678,121,573,220.0,1,0.0,0,No,100,-100.0,30569.80078125,0.17399999499320984,0.1,121.13999938964844
734,2024-03-16,Oklahoma City Thunder,Memphis Grizzlies,216.5,0,0.9950000047683716,100,19527,230.0,0,0.0,0,Yes,100,100.51000213623047,30670.3203125,0.004999999888241291,0.1,100.51000213623047
735,2024-03-17,Phoenix Suns,Milwaukee Bucks,227.0,0,0.7210000157356262,138,357,269.0,1,0.0,1,Yes,100,138.77000427246094,30809.08984375,0.7210000157356262,0.1,138.77000427246094
736,2024-03-17,Miami Heat,Detroit Pistons,214.0,0,0.6029999852180481,165,251,205.0,0,0.0,0,Yes,100,165.8300018310547,30974.919921875,0.3970000147819519,0.1,165.8300018310547
737,2024-03-17,Denver Nuggets,Dallas Mavericks,231.5,0,0.6480000019073486,154,284,212.0,1,0.0,0,No,100,-100.0,30874.919921875,0.35199999809265137,0.1,154.27000427246094
738,2024-03-17,Toronto Raptors,Orlando Magic,219.5,0,0.8809999823570251,113,839,207.0,1,0.0,1,Yes,100,113.5199966430664,30988.439453125,0.8809999823570251,0.1,113.5199966430664
739,2024-03-17,Atlanta Hawks,LA Clippers,221.0,0,0.9779999852180481,102,4562,203.0,0,0.0,1,No,100,-100.0,30888.439453125,0.9779999852180481,0.1,102.23999786376953
740,2024-03-18,Atlanta Hawks,Los Angeles Lakers,226.5,0,0.8640000224113464,115,735,241.0,1,0.0,1,Yes,100,115.73999786376953,31004.1796875,0.8640000224113464,0.1,115.73999786376953
741,2024-03-18,Memphis Grizzlies,Sacramento Kings,220.5,0,0.9739999771118164,102,3805,232.0,1,0.0,1,Yes,100,102.69999694824219,31106.880859375,0.9739999771118164,0.1,102.69999694824219
742,2024-03-18,New York Knicks,Golden State Warriors,213.5,0,0.8949999809265137,111,956,231.0,0,0.0,0,Yes,100,111.66999816894531,31218.55078125,0.10499999672174454,0.1,111.66999816894531
743,2024-03-18,Miami Heat,Philadelphia 76ers,205.5,0,0.9559999704360962,104,2266,189.0,1,0.0,1,Yes,100,104.62000274658203,31323.169921875,0.9559999704360962,0.1,104.62000274658203
744,2024-03-18,Detroit Pistons,Boston Celtics,221.0,0,0.9580000042915344,104,2401,213.0,1,0.0,1,Yes,100,104.3499984741211,31427.509765625,0.9580000042915344,0.1,104.3499984741211
745,2024-03-18,Cleveland Cavaliers,Indiana Pacers,225.5,0,0.871999979019165,114,779,211.0,0,0.0,0,Yes,100,114.72000122070312,31542.23046875,0.12800000607967377,0.1,114.72000122070312
746,2024-03-18,Portland Trail Blazers,Chicago Bulls,213.5,0,0.9350000023841858,106,1538,217.0,1,0.0,1,Yes,100,106.94999694824219,31649.1796875,0.9350000023841858,0.1,106.94999694824219
747,2024-03-19,Charlotte Hornets,Orlando Magic,204.0,0,0.9700000286102295,103,3337,204.0,1,0.0,1,Yes,100,103.08999633789062,31752.26953125,0.9700000286102295,0.1,103.08999633789062
748,2024-03-19,Houston Rockets,Washington Wizards,227.0,0,0.871999979019165,114,784,251.0,0,0.0,0,Yes,100,114.62000274658203,31866.890625,0.12800000607967377,0.1,114.62000274658203
749,2024-03-19,Dallas Mavericks,San Antonio Spurs,236.5,0,0.8960000276565552,111,958,220.0,0,0.0,0,Yes,100,111.6500015258789,31978.5390625,0.10400000214576721,0.1,111.6500015258789
750,2024-03-19,Denver Nuggets,Minnesota Timberwolves,216.0,0,0.9629999995231628,103,2688,227.0,0,0.0,1,No,100,-100.0,31878.5390625,0.9629999995231628,0.1,103.86000061035156
751,2024-03-20,Philadelphia 76ers,Phoenix Suns,222.5,0,0.6800000071525574,147,312,217.0,1,0.0,1,Yes,100,147.13999938964844,32025.6796875,0.6800000071525574,0.1,147.13999938964844
752,2024-03-20,LA Clippers,Portland Trail Blazers,216.0,0,0.9929999709129333,100,13503,219.0,0,0.0,0,Yes,100,100.75,32126.4296875,0.007000000216066837,0.1,100.75
753,2024-03-20,Utah Jazz,Oklahoma City Thunder,232.5,0,0.7129999995231628,140,347,226.0,1,0.0,0,No,100,-100.0,32026.4296875,0.28700000047683716,0.1,140.35000610351562
754,2024-03-20,Memphis Grizzlies,Golden State Warriors,220.0,0,0.9829999804496765,101,5714,253.0,1,0.0,1,Yes,100,101.77999877929688,32128.2109375,0.9829999804496765,0.1,101.77999877929688
755,2024-03-20,Sacramento Kings,Toronto Raptors,234.0,0,0.859000027179718,116,711,212.0,0,0.0,0,Yes,100,116.3499984741211,32244.560546875,0.14100000262260437,0.1,116.3499984741211
756,2024-03-20,Miami Heat,Cleveland Cavaliers,208.0,0,0.6119999885559082,163,257,211.0,0,0.0,1,No,100,-100.0,32144.560546875,0.6119999885559082,0.1,163.35000610351562
757,2024-03-20,Indiana Pacers,Detroit Pistons,235.0,0,0.796999990940094,125,493,225.0,0,0.0,1,No,100,-100.0,32044.560546875,0.796999990940094,0.1,125.44000244140625
758,2024-03-20,Milwaukee Bucks,Boston Celtics,226.0,0,0.6359999775886536,157,275,241.0,1,0.0,0,No,100,-100.0,31944.560546875,0.36399999260902405,0.1,157.1300048828125
759,2024-03-21,Atlanta Hawks,Phoenix Suns,227.0,0,0.8539999723434448,117,685,243.0,1,0.0,1,Yes,100,117.08000183105469,32061.640625,0.8539999723434448,0.1,117.08000183105469
760,2024-03-21,New York Knicks,Denver Nuggets,208.5,0,0.6869999766349792,145,319,213.0,1,0.0,0,No,100,-100.0,31961.640625,0.31299999356269836,0.1,145.49000549316406
761,2024-03-21,Utah Jazz,Dallas Mavericks,236.5,0,0.6190000176429749,161,262,210.0,1,0.0,0,No,100,-100.0,31861.640625,0.38100001215934753,0.1,161.61000061035156
762,2024-03-21,Brooklyn Nets,Milwaukee Bucks,222.0,0,0.875,114,801,223.0,1,0.0,1,Yes,100,114.25,31975.880859375,0.875,0.1,114.25
763,2024-03-21,New Orleans Pelicans,Orlando Magic,208.0,0,0.6880000233650208,145,320,227.0,1,0.0,1,Yes,100,145.4199981689453,32121.30078125,0.6880000233650208,0.1,145.4199981689453
764,2024-03-21,Chicago Bulls,Houston Rockets,219.5,0,0.7429999709129333,134,388,244.0,1,0.0,1,Yes,100,134.61000061035156,32255.919921875,0.7429999709129333,0.1,134.61000061035156
765,2024-03-22,Boston Celtics,Detroit Pistons,224.5,0,0.7979999780654907,125,496,231.0,0,0.0,1,No,100,-100.0,32155.919921875,0.7979999780654907,0.1,125.25
766,2024-03-22,Oklahoma City Thunder,Toronto Raptors,229.5,0,0.8989999890327454,111,985,226.0,0,0.0,0,Yes,100,111.29000091552734,32267.2109375,0.10100000351667404,0.1,111.29000091552734
767,2024-03-22,Cleveland Cavaliers,Minnesota Timberwolves,206.5,0,0.8920000195503235,112,929,195.0,1,0.0,1,Yes,100,112.05999755859375,32379.26953125,0.8920000195503235,0.1,112.05999755859375
